yyyy,mo,dd,hh,mm,WT_E,WT_N,WT_W,WT_S
2010,5,17,4,0,-0.20520443,-999,-0.228992248,-0.15088958
2010,5,17,5,0,-0.204975158,-999,-0.228902886,-0.150991138
2010,5,17,6,0,-0.205407743,-999,-0.228718508,-0.150951737
2010,5,17,7,0,-0.205698496,-999,-0.228771675,-0.151006309
2010,5,17,8,0,-0.20603652,-999,-0.228919856,-0.151107864
2010,5,17,9,0,-0.198385198,-999,-0.228022867,-0.146510915
2010,5,17,10,0,-0.198061435,-999,-0.223230284,-0.143464528
2010,5,17,11,0,-0.198115864,-999,-0.221430708,-0.1433782
2010,5,17,12,0,-0.198501206,-999,-0.221103865,-0.143385841
2010,5,17,13,0,-0.199737454,-999,-0.221109572,-0.143675385
2010,5,17,14,0,-0.201399138,-999,-0.221305303,-0.144951573
2010,5,17,15,0,-0.202304443,-999,-0.222261125,-0.146603607
2010,5,17,16,0,-0.203398823,-999,-0.223644486,-0.148114669
2010,5,17,17,0,-0.202933226,-999,-0.224647787,-0.148686063
2010,5,17,18,0,-0.204216672,-999,-0.225318541,-0.149069521
2010,5,17,19,0,-0.205263745,-999,-0.225799268,-0.149875808
2010,5,17,20,0,-0.203190946,-999,-0.22651751,-0.150588121
2010,5,17,21,0,-0.201732689,-999,-0.225763118,-0.148998359
2010,5,17,22,0,-0.20188163,-999,-0.222728554,-0.148019368
2010,5,17,23,0,-0.202314186,-999,-0.220976622,-0.147792075
2010,5,18,0,0,-0.202746736,-999,-0.220744814,-0.147711031
2010,5,18,1,0,-0.202942935,-999,-0.220893032,-0.147995212
2010,5,18,2,0,-0.203564549,-999,-0.221231258,-0.148143758
2010,5,18,3,0,-0.203808009,-999,-0.221806991,-0.148151365
2010,5,18,4,0,-0.204004197,-999,-0.222287713,-0.148299908
2010,5,18,5,0,-0.204483988,-999,-0.222958436,-0.148589383
2010,5,18,6,0,-0.205058307,-999,-0.223581649,-0.148784898
2010,5,18,7,0,-0.205112682,-999,-0.224157353,-0.149027388
2010,5,18,8,0,-0.204599857,-999,-0.224400545,-0.148565218
2010,5,18,9,0,-0.204890566,-999,-0.224453731,-0.148290962
2010,5,18,10,0,-0.205370335,-999,-0.224506917,-0.148439497
2010,5,18,11,0,-0.205850096,-999,-0.224892602,-0.148681983
2010,5,18,12,0,-0.206424382,-999,-0.225135783,-0.148736562
2010,5,18,13,0,-0.206431481,-999,-0.225711456,-0.149119969
2010,5,18,14,0,-0.207005755,-999,-0.226002127,-0.14940942
2010,5,18,15,0,-0.207532756,-999,-0.226292796,-0.14993374
2010,5,18,16,0,-0.208343334,-999,-0.226630959,-0.150645949
2010,5,18,17,0,-0.209437483,-999,-0.22715911,-0.151733941
2010,5,18,18,0,-0.208404769,-999,-0.227924743,-0.152774943
2010,5,18,19,0,-0.161148916,-999,-0.217955944,-0.122907497
2010,5,18,20,0,-0.165740805,-999,-0.197157923,-0.105065567
2010,5,18,21,0,-0.169434647,-999,-0.192271608,-0.108314602
2010,5,18,22,0,-0.171899627,-999,-0.192040016,-0.110577172
2010,5,18,23,0,-0.17370291,-999,-0.191998412,-0.112135129
2010,5,19,0,0,-0.175269861,-999,-0.19333419,-0.113410426
2010,5,19,1,0,-0.176127876,-999,-0.194954925,-0.114969149
2010,5,19,2,0,-0.177033139,-999,-0.19648065,-0.116245215
2010,5,19,3,0,-0.178174692,-999,-0.198101345,-0.117568233
2010,5,19,4,0,-0.178843629,-999,-0.199437051,-0.118797292
2010,5,19,5,0,-0.179985153,-999,-0.20077274,-0.120073302
2010,5,19,6,0,-0.181126661,-999,-0.202250895,-0.121396263
2010,5,19,7,0,-0.182126376,-999,-0.203776525,-0.122578297
2010,5,19,8,0,-0.183645922,-999,-0.205254642,-0.123854252
2010,5,19,9,0,-0.184692864,-999,-0.206827727,-0.125224125
2010,5,19,10,0,-0.186212371,-999,-0.208258314,-0.126687914
2010,5,19,11,0,-0.187779115,-999,-0.209688882,-0.128339553
2010,5,19,12,0,-0.190054696,-999,-0.211261909,-0.13031994
2010,5,19,13,0,-0.192755558,-999,-0.213119869,-0.132723001
2010,5,19,14,0,-0.195598152,-999,-0.215215263,-0.135407828
2010,5,19,15,0,-0.198157169,-999,-0.217548089,-0.138233515
2010,5,19,16,0,-0.200763405,-999,-0.21969092,-0.140965228
2010,5,19,17,0,-0.203038816,-999,-0.221976196,-0.143649935
2010,5,19,18,0,-0.205550471,-999,-0.223739048,-0.146005846
2010,5,19,19,0,-0.207778562,-999,-0.225359407,-0.148126897
2010,5,19,20,0,-0.209297801,-999,-0.226789786,-0.149919164
2010,5,19,21,0,-0.210580748,-999,-0.228077678,-0.151523547
2010,5,19,22,0,-0.211296629,-999,-0.229128108,-0.152846123
2010,5,19,23,0,-0.212107007,-999,-0.229988567,-0.153699044
2010,5,20,0,0,-0.212681108,-999,-0.230754039,-0.154182562
2010,5,20,1,0,-0.209569467,-999,-0.231187082,-0.154888255
2010,5,20,2,0,-0.215057854,-999,-0.231715096,-0.155271516
2010,5,20,3,0,-0.215915436,-999,-0.23210064,-0.155560847
2010,5,20,4,0,-0.216536746,-999,-0.232391204,-0.155850174
2010,5,20,5,0,-0.216969041,-999,-0.232634277,-0.156045573
2010,5,20,6,0,-0.217684837,-999,-0.233019808,-0.156381854
2010,5,20,7,0,-0.217975365,-999,-0.233310361,-0.156812051
2010,5,20,8,0,-0.218927398,-999,-0.233695883,-0.157195282
2010,5,20,9,0,-0.22011567,-999,-0.23431883,-0.157719388
2010,5,20,10,0,-0.221398425,-999,-0.235179198,-0.158572204
2010,5,20,11,0,-0.222397664,-999,-0.236039555,-0.159706766
2010,5,20,12,0,-0.223491388,-999,-0.236662475,-0.160841311
2010,5,20,13,0,-0.225199334,-999,-0.237522812,-0.16192888
2010,5,20,14,0,-0.226907255,-999,-0.23862056,-0.163110351
2010,5,20,15,0,-0.226914213,-999,-0.239860747,-0.164667469
2010,5,20,16,0,-0.229992292,-999,-0.241053435,-0.166271522
2010,5,20,17,0,-0.231085924,-999,-0.242198624,-0.167875552
2010,5,20,18,0,-0.232463026,-999,-0.243248832,-0.169150859
2010,5,20,19,0,-0.233745614,-999,-0.244156577,-0.17037919
2010,5,20,20,0,-0.234744704,-999,-0.245159277,-0.171372721
2010,5,20,21,0,-0.235791027,-999,-0.246114482,-0.17222537
2010,5,20,22,0,-0.236506613,-999,-0.247069674,-0.172984095
2010,5,20,23,0,-0.237269434,-999,-0.247692482,-0.173648898
2010,5,21,0,0,-0.237654282,-999,-0.248457727,-0.173900827
2010,5,21,1,0,-0.23799188,-999,-0.248938075,-0.17432111
2010,5,21,2,0,-0.238140494,-999,-0.249323455,-0.174516346
2010,5,21,3,0,-0.238289107,-999,-0.24970883,-0.174570718
2010,5,21,4,0,-0.238484961,-999,-0.24999924,-0.174718995
2010,5,21,5,0,-0.238444594,-999,-0.250052246,-0.174538598
2010,5,21,6,0,-0.238451472,-999,-0.250200211,-0.174592968
2010,5,21,7,0,-0.239025265,-999,-0.250300695,-0.174553433
2010,5,21,8,0,-0.239457323,-999,-0.250496136,-0.174936468
2010,5,21,9,0,-0.240503526,-999,-0.251071405,-0.175319498
2010,5,21,10,0,-0.241785924,-999,-0.251741623,-0.175749473
2010,5,21,11,0,-0.242926579,-999,-0.252364355,-0.17646115
2010,5,21,12,0,-0.244019977,-999,-0.252987079,-0.177125866
2010,5,21,13,0,-0.245255083,-999,-0.253752228,-0.177978374
2010,5,21,14,0,-0.24639569,-999,-0.254517367,-0.178690019
2010,5,21,15,0,-0.248103166,-999,-0.255709789,-0.179965051
2010,5,21,16,0,-0.249385457,-999,-0.256807243,-0.181052267
2010,5,21,17,0,-0.250620491,-999,-0.25795216,-0.182233366
2010,5,21,18,0,-0.25166655,-999,-0.258954633,-0.183320549
2010,5,21,19,0,-0.253043268,-999,-0.259957095,-0.184360768
2010,5,21,20,0,-0.253853102,-999,-0.260864592,-0.185260128
2010,5,21,21,0,-0.254899117,-999,-0.261772078,-0.186112527
2010,5,21,22,0,-0.255945117,-999,-0.262632078,-0.186917966
2010,5,21,23,0,-0.256754913,-999,-0.263492067,-0.187629499
2010,5,22,0,0,-0.257375749,-999,-0.264304571,-0.187883688
2010,5,22,1,0,-0.257524206,-999,-0.264927169,-0.188254446
2010,5,22,2,0,-0.257436476,-999,-0.265359864,-0.188449548
2010,5,22,3,0,-0.257395985,-999,-0.265697607,-0.188362972
2010,5,22,4,0,-0.257733383,-999,-0.2659404,-0.188182508
2010,5,22,5,0,-0.257740126,-999,-0.266135717,-0.188189826
2010,5,22,6,0,-0.257746869,-999,-0.266188615,-0.188291033
2010,5,22,7,0,-0.257800847,-999,-0.265909206,-0.188345295
2010,5,22,8,0,-0.258279937,-999,-0.265867161,-0.188352612
2010,5,22,9,0,-0.258947958,-999,-0.266394775,-0.188641591
2010,5,22,10,0,-0.260041077,-999,-0.266779968,-0.188930566
2010,5,22,11,0,-0.260898011,-999,-0.26735504,-0.189360365
2010,5,22,12,0,-0.262227268,-999,-0.268072518,-0.190165699
2010,5,22,13,0,-0.26298971,-999,-0.268742515,-0.191064905
2010,5,22,14,0,-0.264177235,-999,-0.269507445,-0.191917157
2010,5,22,15,0,-0.261349987,-999,-0.270319834,-0.192863279
2010,5,22,16,0,-0.264521256,-999,-0.271274622,-0.193997152
2010,5,22,17,0,-0.267645249,-999,-0.272324335,-0.194943245
2010,5,22,18,0,-0.268077006,-999,-0.273089223,-0.19546686
2010,5,22,19,0,-0.269878459,-999,-0.273996506,-0.196131287
2010,5,22,20,0,-0.270971425,-999,-0.27514112,-0.196654886
2010,5,22,21,0,-0.271592072,-999,-0.275668635,-0.197225416
2010,5,22,22,0,-0.271740408,-999,-0.275674,-0.197326547
2010,5,22,23,0,-0.271935973,-999,-0.276059104,-0.197239922
2010,5,23,0,0,-0.271800929,-999,-0.27649167,-0.196744485
2010,5,23,1,0,-0.271713115,-999,-0.276591963,-0.196831984
2010,5,23,2,0,-0.269500008,-999,-0.276597322,-0.196557613
2010,5,23,3,0,-0.270640153,-999,-0.276555215,-0.196330184
2010,5,23,4,0,-0.270882947,-999,-0.276513109,-0.196290507
2010,5,23,5,0,-0.270889598,-999,-0.276328607,-0.195969209
2010,5,23,6,0,-0.27070734,-999,-0.276333968,-0.19574179
2010,5,23,7,0,-0.270336176,-999,-0.276149469,-0.195467438
2010,5,23,8,0,-0.270153925,-999,-0.275964973,-0.195240026
2010,5,23,9,0,-0.270066129,-999,-0.275780479,-0.194965681
2010,5,23,10,0,-0.269128264,-999,-0.275453596,-0.194503601
2010,5,23,11,0,-0.266537509,-999,-0.27465208,-0.193619117
2010,5,23,12,0,-0.259082568,-999,-0.272853842,-0.191561288
2010,5,23,13,0,-0.24095485,-999,-0.268255303,-0.186358915
2010,5,23,14,0,-0.231375076,-999,-0.263324582,-0.178012067
2010,5,23,15,0,-0.229068006,-999,-0.257064974,-0.171871206
2010,5,23,16,0,-0.228886056,-999,-0.250330823,-0.168311745
2010,5,23,17,0,-0.228090198,-999,-0.245447772,-0.166160313
2010,5,23,18,0,-0.218699678,-999,-0.240232552,-0.161521506
2010,5,23,19,0,-0.212614911,-999,-0.233308791,-0.1547239
2010,5,23,20,0,-0.205444104,-999,-0.224866366,-0.148536505
2010,5,23,21,0,-0.202145642,-999,-0.215664677,-0.142255338
2010,5,23,22,0,-0.201633334,-999,-0.209832793,-0.139165561
2010,5,23,23,0,-0.201593251,-999,-0.20708589,-0.13804691
2010,5,24,0,0,-0.190408897,-999,-0.204291563,-0.133363966
2010,5,24,1,0,-0.188574489,-999,-0.197463213,-0.123936419
2010,5,24,2,0,-0.18858172,-999,-0.193435042,-0.120518361
2010,5,24,3,0,-0.18858895,-999,-0.192539211,-0.120103818
2010,5,24,4,0,-0.188548961,-999,-0.19235527,-0.120064711
2010,5,24,5,0,-0.185534123,-999,-0.192123873,-0.116318259
2010,5,24,6,0,-0.174114256,-999,-0.189851785,-0.106799709
2010,5,24,7,0,-0.149473181,-999,-0.170494955,-0.070297853
2010,5,24,8,0,-0.14083964,-999,-0.155409536,-0.067490398
2010,5,24,9,0,-0.11572696,-999,-0.128032921,-0.052341173
2010,5,24,10,0,-0.088961998,-999,-0.07996549,-0.040993233
2010,5,24,11,0,-0.084153708,-999,-0.065118215,-0.03067784
2010,5,24,12,0,-0.085342111,-999,-0.076466948,-0.028152316
2010,5,24,13,0,-0.090402305,-999,-0.089334125,-0.030882503
2010,5,24,14,0,-0.095556862,-999,-0.097170846,-0.035724289
2010,5,24,15,0,-0.100144749,-999,-0.10296689,-0.041222953
2010,5,24,16,0,-0.104071545,-999,-0.108288311,-0.045595346
2010,5,24,17,0,-0.107762206,-999,-0.113087663,-0.04959228
2010,5,24,18,0,-0.111500031,-999,-0.117364956,-0.053683003
2010,5,24,19,0,-0.114293501,-999,-0.121452378,-0.055849799
2010,5,24,20,0,-0.116142633,-999,-0.12506521,-0.057641178
2010,5,24,21,0,-0.117236308,-999,-0.128156009,-0.058775609
2010,5,24,22,0,-0.118613252,-999,-0.130392611,-0.059300031
2010,5,24,23,0,-0.120651171,-999,-0.132818997,-0.061091345
2010,5,25,0,0,-0.122972343,-999,-0.135577519,-0.062590922
2010,5,25,1,0,-0.123877087,-999,-0.138003841,-0.064063914
2010,5,25,2,0,-0.125726075,-999,-0.139860709,-0.065573627
2010,5,25,3,0,-0.12762225,-999,-0.141907359,-0.067364843
2010,5,25,4,0,-0.129471186,-999,-0.143574373,-0.06901527
2010,5,25,5,0,-0.131556156,-999,-0.145715876,-0.070571834
2010,5,25,6,0,-0.132271961,-999,-0.147952254,-0.072081455
2010,5,25,7,0,-0.134120826,-999,-0.150236054,-0.073544134
2010,5,25,8,0,-0.135828032,-999,-0.152519825,-0.075006792
2010,5,25,9,0,-0.137771268,-999,-0.154803568,-0.076375591
2010,5,25,10,0,-0.139997737,-999,-0.15713473,-0.077838206
2010,5,25,11,0,-0.141988126,-999,-0.159513313,-0.07906621
2010,5,25,12,0,-0.144403372,-999,-0.161796968,-0.080528785
2010,5,25,13,0,-0.146771376,-999,-0.164270388,-0.081944421
2010,5,25,14,0,-0.149092138,-999,-0.166553984,-0.083360036
2010,5,25,15,0,-0.151507284,-999,-0.168979894,-0.084775631
2010,5,25,16,0,-0.153827981,-999,-0.171595566,-0.086097372
2010,5,25,17,0,-0.155770981,-999,-0.174163756,-0.087512925
2010,5,25,18,0,-0.157477916,-999,-0.176684467,-0.088553133
2010,5,25,19,0,-0.159137621,-999,-0.178778124,-0.089687156
2010,5,25,20,0,-0.16098613,-999,-0.180539629,-0.090914993
2010,5,25,21,0,-0.162551373,-999,-0.182301112,-0.092142812
2010,5,25,22,0,-0.164022182,-999,-0.184062572,-0.093370612
2010,5,25,23,0,-0.165445765,-999,-0.185444445,-0.094504567
2010,5,26,0,0,-0.166963739,-999,-0.186778855,-0.095258718
2010,5,26,1,0,-0.168481691,-999,-0.188303028,-0.096537861
2010,5,26,2,0,-0.169621983,-999,-0.189589959,-0.097484116
2010,5,26,3,0,-0.170715055,-999,-0.190687095,-0.09847727
2010,5,26,4,0,-0.172091337,-999,-0.191831661,-0.099611147
2010,5,26,5,0,-0.173467599,-999,-0.193355764,-0.100698094
2010,5,26,6,0,-0.174419011,-999,-0.194452856,-0.101878849
2010,5,26,7,0,-0.175512018,-999,-0.195502491,-0.103106498
2010,5,26,8,0,-0.176888228,-999,-0.196552112,-0.104287218
2010,5,26,9,0,-0.178500432,-999,-0.197838933,-0.10542101
2010,5,26,10,0,-0.180065411,-999,-0.199220623,-0.106695516
2010,5,26,11,0,-0.181819175,-999,-0.200554853,-0.108392192
2010,5,26,12,0,-0.183525714,-999,-0.201889067,-0.110417208
2010,5,26,13,0,-0.185468235,-999,-0.203318146,-0.112770559
2010,5,26,14,0,-0.187599532,-999,-0.204889531,-0.115264601
2010,5,26,15,0,-0.189966803,-999,-0.2066981,-0.117852424
2010,5,26,16,0,-0.19228684,-999,-0.208459205,-0.120299484
2010,5,26,17,0,-0.194842845,-999,-0.210172849,-0.122558878
2010,5,26,18,0,-0.196785219,-999,-0.21188647,-0.124818238
2010,5,26,19,0,-0.198302772,-999,-0.21360007,-0.12637396
2010,5,26,20,0,-0.199206717,-999,-0.214886694,-0.126663179
2010,5,26,21,0,-0.19194529,-999,-0.215082204,-0.120291696
2010,5,26,22,0,-0.18402319,-999,-0.211197981,-0.105758666
2010,5,26,23,0,-0.181009787,-999,-0.203186664,-0.1016389
2010,5,27,0,0,-0.180545098,-999,-0.198353804,-0.10108048
2010,5,27,1,0,-0.180552389,-999,-0.195655707,-0.101467203
2010,5,27,2,0,-0.180748468,-999,-0.194807707,-0.102319449
2010,5,27,3,0,-0.181888476,-999,-0.194671277,-0.104015959
2010,5,27,4,0,-0.183311646,-999,-0.194772034,-0.10566554
2010,5,27,5,0,-0.1846876,-999,-0.195631775,-0.107221289
2010,5,27,6,0,-0.185874753,-999,-0.196918432,-0.10868321
2010,5,27,7,0,-0.187297865,-999,-0.198252509,-0.110098206
2010,5,27,8,0,-0.188720958,-999,-0.199539134,-0.111606987
2010,5,27,9,0,-0.190380004,-999,-0.200730871,-0.112975038
2010,5,27,10,0,-0.191803055,-999,-0.201922593,-0.114436874
2010,5,27,11,0,-0.193131698,-999,-0.203161735,-0.115757984
2010,5,27,12,0,-0.19455471,-999,-0.204211123,-0.116891469
2010,5,27,13,0,-0.195788929,-999,-0.20516563,-0.117837335
2010,5,27,14,0,-0.196928745,-999,-0.206214992,-0.118876988
2010,5,27,15,0,-0.198115737,-999,-0.207169474,-0.120010426
2010,5,27,16,0,-0.19883079,-999,-0.207981644,-0.121096948
2010,5,27,17,0,-0.19997056,-999,-0.20888867,-0.122183454
2010,5,27,18,0,-0.200921548,-999,-0.20989055,-0.123316843
2010,5,27,19,0,-0.201872523,-999,-0.210655255,-0.124309519
2010,5,27,20,0,-0.203012249,-999,-0.211467382,-0.125161486
2010,5,27,21,0,-0.203916005,-999,-0.212326931,-0.126060338
2010,5,27,22,0,-0.204630987,-999,-0.213091607,-0.126724689
2010,5,27,23,0,-0.20553472,-999,-0.213808841,-0.127342132
2010,5,28,0,0,-0.206485629,-999,-0.214478635,-0.127913825
2010,5,28,1,0,-0.207153389,-999,-0.21500613,-0.128670786
2010,5,28,2,0,-0.207632384,-999,-0.215438757,-0.129194409
2010,5,28,3,0,-0.207403543,-999,-0.215634228,-0.128780106
2010,5,28,4,0,-0.206278126,-999,-0.215545119,-0.127709269
2010,5,28,5,0,-0.203453957,-999,-0.214792,-0.124481266
2010,5,28,6,0,-0.203461088,-999,-0.213327454,-0.123691847
2010,5,28,7,0,-0.204270404,-999,-0.212289786,-0.124449962
2010,5,28,8,0,-0.205457205,-999,-0.212153272,-0.125301853
2010,5,28,9,0,-0.206408056,-999,-0.212206473,-0.126294414
2010,5,28,10,0,-0.207358893,-999,-0.21278138,-0.127052493
2010,5,28,11,0,-0.208073788,-999,-0.213498562,-0.127247842
2010,5,28,12,0,-0.2090246,-999,-0.214405445,-0.128005903
2010,5,28,13,0,-0.208323912,-999,-0.215217462,-0.128810845
2010,5,28,14,0,-0.211586776,-999,-0.215792336,-0.129521991
2010,5,28,15,0,-0.212820652,-999,-0.216509482,-0.130326911
2010,5,28,16,0,-0.213535484,-999,-0.217274044,-0.131225601
2010,5,28,17,0,-0.16716065,-999,-0.212869187,-0.113227151
2010,5,28,18,0,-0.167262405,-999,-0.194521294,-0.095182075
2010,5,28,19,0,-0.170761359,-999,-0.186702024,-0.095143196
2010,5,28,20,0,-0.173977167,-999,-0.185190363,-0.095620108
2010,5,28,21,0,-0.176532372,-999,-0.185196307,-0.097081699
2010,5,28,22,0,-0.178993176,-999,-0.186435283,-0.098871494
2010,5,28,23,0,-0.181170853,-999,-0.188575298,-0.100755041
2010,5,29,0,0,-0.183206955,-999,-0.190430744,-0.102400699
2010,5,29,1,0,-0.184535308,-999,-0.192333591,-0.104381388
2010,5,29,2,0,-0.186052366,-999,-0.194236413,-0.106171077
2010,5,29,3,0,-0.187616584,-999,-0.195902097,-0.107820077
2010,5,29,4,0,-0.18922796,-999,-0.197425492,-0.109562827
2010,5,29,5,0,-0.190839314,-999,-0.198854024,-0.111305552
2010,5,29,6,0,-0.192497825,-999,-0.200187695,-0.112954478
2010,5,29,7,0,-0.193778878,-999,-0.201568769,-0.114462721
2010,5,29,8,0,-0.195154271,-999,-0.202902406,-0.115783398
2010,5,29,9,0,-0.196529645,-999,-0.204283446,-0.117010285
2010,5,29,10,0,-0.197952177,-999,-0.205617048,-0.118190268
2010,5,29,11,0,-0.19866702,-999,-0.206760952,-0.119464004
2010,5,29,12,0,-0.186549511,-999,-0.20676676,-0.116518109
2010,5,29,13,0,-0.185188618,-999,-0.201888332,-0.111368699
2010,5,29,14,0,-0.185290234,-999,-0.197579001,-0.110579566
2010,5,29,15,0,-0.186665619,-999,-0.196114873,-0.110587466
2010,5,29,16,0,-0.188088162,-999,-0.196215586,-0.110923547
2010,5,29,17,0,-0.189746565,-999,-0.197122414,-0.11135339
2010,5,29,18,0,-0.19135777,-999,-0.198455994,-0.112064521
2010,5,29,19,0,-0.193582232,-999,-0.199931812,-0.113572639
2010,5,29,20,0,-0.195429262,-999,-0.201549864,-0.115502671
2010,5,29,21,0,-0.197040393,-999,-0.203167895,-0.11729203
2010,5,29,22,0,-0.196575827,-999,-0.204691072,-0.118753195
2010,5,29,23,0,-0.19139386,-999,-0.20488656,-0.118057823
2010,5,30,0,0,-0.186306314,-999,-0.202331892,-0.11403252
2010,5,30,1,0,-0.187917464,-999,-0.199445344,-0.112447901
2010,5,30,2,0,-0.18981163,-999,-0.198787377,-0.112643306
2010,5,30,3,0,-0.191186869,-999,-0.199030314,-0.113026226
2010,5,30,4,0,-0.191854502,-999,-0.199652569,-0.112893471
2010,5,30,5,0,-0.19351274,-999,-0.200464477,-0.113370141
2010,5,30,6,0,-0.194699238,-999,-0.201466033,-0.114221831
2010,5,30,7,0,-0.196121576,-999,-0.202609819,-0.115214143
2010,5,30,8,0,-0.197260867,-999,-0.203753591,-0.116253318
2010,5,30,9,0,-0.198494484,-999,-0.204992176,-0.117386232
2010,5,30,10,0,-0.200246958,-999,-0.206278159,-0.11851913
2010,5,30,11,0,-0.201952238,-999,-0.207706365,-0.119839518
2010,5,30,12,0,-0.203657494,-999,-0.209039727,-0.121534897
2010,5,30,13,0,-0.205834421,-999,-0.21032566,-0.123886514
2010,5,30,14,0,-0.208530177,-999,-0.212180523,-0.126144345
2010,5,30,15,0,-0.209150469,-999,-0.214319835,-0.128777145
2010,5,30,16,0,-0.21227068,-999,-0.216127238,-0.130800533
2010,5,30,17,0,-0.215249343,-999,-0.217887206,-0.132823891
2010,5,30,18,0,-0.217378944,-999,-0.219741975,-0.134425352
2010,5,30,19,0,-0.219414181,-999,-0.221454488,-0.135886167
2010,5,30,20,0,-0.221213553,-999,-0.223119568,-0.137534455
2010,5,30,21,0,-0.222965734,-999,-0.224737218,-0.139276466
2010,5,30,22,0,-0.224529224,-999,-0.226212617,-0.140643468
2010,5,30,23,0,-0.225762529,-999,-0.22749836,-0.14182296
2010,5,31,0,0,-0.22685432,-999,-0.22859445,-0.142302852
2010,5,31,1,0,-0.227946095,-999,-0.229690526,-0.143010097
2010,5,31,2,0,-0.229085021,-999,-0.230549545,-0.143533345
2010,5,31,3,0,-0.229846612,-999,-0.231266328,-0.144056586
2010,5,31,4,0,-0.230230877,-999,-0.231840878,-0.144486078
2010,5,31,5,0,-0.230898121,-999,-0.232225789,-0.144915563
2010,5,31,6,0,-0.231848339,-999,-0.232658104,-0.145157562
2010,5,31,7,0,-0.232185418,-999,-0.233185227,-0.145540167
2010,5,31,8,0,-0.232758309,-999,-0.233522717,-0.146110244
2010,5,31,9,0,-0.23399147,-999,-0.234097234,-0.146680312
2010,5,31,10,0,-0.235413265,-999,-0.23486137,-0.14734411
2010,5,31,11,0,-0.236976526,-999,-0.235767713,-0.148710923
2010,5,31,12,0,-0.238917059,-999,-0.236674045,-0.150265188
2010,5,31,13,0,-0.240951889,-999,-0.237769987,-0.152006901
2010,5,31,14,0,-0.242845206,-999,-0.23900813,-0.153842323
2010,5,31,15,0,-0.245257266,-999,-0.240625495,-0.155677718
2010,5,31,16,0,-0.247433489,-999,-0.242290244,-0.15732562
2010,5,31,17,0,-0.249373881,-999,-0.244144588,-0.15906723
2010,5,31,18,0,-0.251550045,-999,-0.245856697,-0.160761949
2010,5,31,19,0,-0.253254584,-999,-0.247236961,-0.16226918
2010,5,31,20,0,-0.254817622,-999,-0.248806819,-0.163588929
2010,5,31,21,0,-0.256616431,-999,-0.250187046,-0.164814928
2010,5,31,22,0,-0.25766068,-999,-0.251662061,-0.165759722
2010,5,31,23,0,-0.258940705,-999,-0.252947448,-0.166470181
2010,6,1,0,0,-0.260173554,-999,-0.254090612,-0.166719742
2010,6,1,1,0,-0.260746181,-999,-0.255044156,-0.167094389
2010,6,1,2,0,-0.2613188,-999,-0.255808082,-0.167289328
2010,6,1,3,0,-0.261985725,-999,-0.256429795,-0.167343675
2010,6,1,4,0,-0.262133918,-999,-0.256814496,-0.167491747
2010,6,1,5,0,-0.262565047,-999,-0.257293993,-0.16768668
2010,6,1,6,0,-0.263043326,-999,-0.257583883,-0.167694162
2010,6,1,7,0,-0.26371022,-999,-0.25792117,-0.167982813
2010,6,1,8,0,-0.26432995,-999,-0.258353252,-0.168130876
2010,6,1,9,0,-0.26532691,-999,-0.258785328,-0.168653823
2010,6,1,10,0,-0.266701092,-999,-0.259454394,-0.169411065
2010,6,1,11,0,-0.267839484,-999,-0.260123451,-0.170496317
2010,6,1,12,0,-0.269638013,-999,-0.260887297,-0.17186271
2010,6,1,13,0,-0.27105929,-999,-0.261793327,-0.173322803
2010,6,1,14,0,-0.272999232,-999,-0.262888937,-0.174736015
2010,6,1,15,0,-0.274797687,-999,-0.264221521,-0.176149206
2010,6,1,16,0,-0.276454661,-999,-0.265696279,-0.177890385
2010,6,1,17,0,-0.277121414,-999,-0.267265812,-0.179725254
2010,6,1,18,0,-0.27830683,-999,-0.269024912,-0.181419524
2010,6,1,19,0,-0.278690652,-999,-0.26988346,-0.18273891
2010,6,1,20,0,-0.278650108,-999,-0.27107377,-0.183917706
2010,6,1,21,0,-0.280872807,-999,-0.272643229,-0.184955915
2010,6,1,22,0,-0.282623969,-999,-0.274070483,-0.185759828
2010,6,1,23,0,-0.284139356,-999,-0.275213348,-0.186376304
2010,6,2,0,0,-0.284947473,-999,-0.276356198,-0.186582269
2010,6,2,1,0,-0.286038476,-999,-0.277167273,-0.186953258
